Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.026,22.026,22.026,22.039,22.078,22.104,22.117,22.104,22.078,22.078,22.117,22.156,22.195,22.208,22.182,22.182,22.221,22.247,22.26,22.234,22.195,22.195,22.247,22.273,22.273,22.273,22.273,22.26,22.234,22.234,22.26,22.26,22.208,22.195,22.221,22.247,22.247,22.247,22.234,22.221,22.221,22.234,22.273,22.26,22.221,22.182,22.182,22.182,22.182,22.156,22.143,22.104,22.065,22.078,22.143,22.169,22.156,22.169,22.195,22.208,22.208,22.208,22.221,22.208,22.195,22.156,22.104,22.117,22.169,22.182,22.143,22.104,22.078,22.091,22.13,22.169,22.182,22.182,22.169,22.143,22.104,22.052,22,21.961,21.961,21.974,22.013,22.039,22.052,22.117,22.208,22.273,22.325,22.364,22.403,22.48,22.558,22.584,22.571,22.597,22.7,22.765,22.791,22.817,22.83,22.856,22.868,22.868,22.843,22.817,22.791,22.739,22.662,22.584,22.532,22.519,22.545,22.545,22.519,22.506,22.493,22.467,22.429,22.429,22.48,22.467,22.39,22.325,22.299,22.286,22.286,22.286,22.286,22.286,22.299,22.299,22.286,22.273,22.26,22.26,22.273,22.273,22.26,22.273,22.312,22.325,22.312,22.299,22.299,22.273,22.26,22.26,22.273,22.26,22.195,22.156,22.156,22.13,22.065,22.026,21.987,21.948,21.896,21.909,21.961,21.974,21.948,21.948,21.974,21.987,21.974,21.974,21.987,22.026,22.078,22.104,22.091,22.078,22.091,22.091,22.065,22.026,21.987,21.987,22.039,22.078,22.091,22.091,22.065,22.052,22.065,22.091,22.117,22.117,22.091,22.078,22.078,22.052,22.026,22.026,22.065,22.104,22.169,22.26,22.351,22.39,22.377,22.364,22.377,22.403,22.454,22.506,22.558,22.571,22.571,22.558,22.545,22.558,22.584,22.623,22.662,22.7,22.726,22.713,22.675,22.649,22.636,22.623,22.61,22.623,22.662,22.662,22.636,22.623,22.623,22.61,22.571,22.584,22.649,22.739,22.843,22.907,22.92,22.959,23.036,23.101,23.165,23.191,23.165,23.113,23.049,22.972,22.894,22.83,22.765,22.688,22.61,22.558,22.545,22.584,22.662,22.7,22.7,22.739,22.804,22.817,22.778,22.791,22.83,22.83,22.765,22.7,22.649,22.584,22.519,22.48,22.467,22.467,22.467,22.442,22.377,22.364,22.377,22.377,22.338,22.325,22.325,22.338,22.325,22.312,22.286,22.273,22.273,22.273,22.26,22.221,22.169,22.143,22.169,22.195,22.195,22.182,22.156,22.143,22.143,22.169,22.221,22.247,22.234,22.208,22.182,22.156,22.117,22.078,22.065,22.091,22.143,22.156,22.13,22.117
,22,22.026,22.065,22.078,22.078,22.091,22.13,22.13,22.104,22.104,22.13,22.156,22.182,22.182,22.169,22.169,22.221,22.247,22.247,22.208,22.143,22.169,22.26,22.299,22.286,22.286,22.299,22.299,22.286,22.273,22.26,22.247,22.247,22.247,22.26,22.247,22.208,22.208,22.234,22.26,22.26,22.286,22.325,22.312,22.234,22.195,22.195,22.182,22.169,22.156,22.156,22.117,22.052,22.065,22.13,22.169,22.156,22.169,22.208,22.221,22.195,22.195,22.221,22.208,22.182,22.13,22.104,22.117,22.169,22.182,22.13,22.104,22.091,22.104,22.13,22.156,22.182,22.182,22.156,22.143,22.117,22.065,22,21.961,21.961,21.974,22,22.026,22.065,22.13,22.221,22.286,22.325,22.377,22.429,22.506,22.61,22.649,22.649,22.688,22.752,22.804,22.843,22.843,22.83,22.856,22.894,22.881,22.83,22.804,22.778,22.713,22.61,22.532,22.506,22.519,22.545,22.558,22.519,22.493,22.48,22.454,22.416,22.442,22.519,22.493,22.39,22.338,22.325,22.312,22.286,22.273,22.273,22.286,22.312,22.325,22.312,22.286,22.273,22.273,22.286,22.286,22.273,22.286,22.338,22.351,22.325,22.299,22.286,22.286,22.273,22.286,22.299,22.273,22.208,22.182,22.156,22.13,22.078,22.026,21.974,21.935,21.896,21.909,21.974,22,21.987,21.987,22.013,22.013,21.987,21.987,22.013,22.052,22.091,22.104,22.078,22.065,22.065,22.065,22.039,22,21.961,21.961,22.026,22.065,22.052,22.039,22.026,22.026,22.026,22.039,22.078,22.091,22.091,22.078,22.052,22.026,22.013,22.013,22.039,22.078,22.156,22.26,22.364,22.403,22.377,22.377,22.442,22.467,22.48,22.506,22.545,22.571,22.558,22.545,22.558,22.571,22.61,22.623,22.636,22.675,22.713,22.7,22.649,22.623,22.649,22.649,22.61,22.623,22.675,22.688,22.675,22.662,22.675,22.649,22.61,22.636,22.713,22.804,22.881,22.946,22.998,23.049,23.088,23.139,23.165,23.178,23.178,23.152,23.088,22.998,22.907,22.817,22.765,22.7,22.636,22.584,22.571,22.597,22.662,22.688,22.7,22.752,22.83,22.856,22.817,22.804,22.83,22.83,22.791,22.726,22.649,22.571,22.506,22.467,22.467,22.467,22.467,22.442,22.39,22.364,22.377,22.364,22.325,22.312,22.338,22.325,22.299,22.273,22.26,22.273,22.273,22.26,22.221,22.195,22.195,22.208,22.195,22.169,22.143,22.13,22.156,22.182,22.195,22.221,22.247,22.247,22.221,22.195,22.182,22.156,22.117,22.078,22.065,22.078,22.117,22.143,22.13,22.13
,21.987,22,22.039,22.065,22.091,22.117,22.13,22.143,22.13,22.13,22.143,22.169,22.182,22.182,22.182,22.182,22.182,22.208,22.234,22.182,22.104,22.117,22.234,22.286,22.273,22.26,22.286,22.312,22.312,22.286,22.234,22.221,22.26,22.286,22.299,22.26,22.195,22.182,22.221,22.26,22.286,22.299,22.312,22.286,22.221,22.195,22.195,22.182,22.156,22.169,22.208,22.195,22.117,22.104,22.156,22.195,22.182,22.182,22.195,22.208,22.195,22.195,22.208,22.195,22.156,22.13,22.13,22.156,22.195,22.195,22.156,22.143,22.143,22.143,22.13,22.156,22.208,22.221,22.182,22.143,22.117,22.065,22.013,22,22.013,22.026,22.039,22.065,22.091,22.13,22.182,22.247,22.312,22.403,22.48,22.558,22.649,22.713,22.778,22.83,22.843,22.856,22.868,22.843,22.817,22.83,22.881,22.868,22.817,22.778,22.765,22.7,22.597,22.532,22.532,22.558,22.584,22.584,22.558,22.532,22.493,22.467,22.454,22.454,22.48,22.442,22.351,22.299,22.312,22.299,22.273,22.273,22.299,22.325,22.351,22.351,22.338,22.325,22.325,22.325,22.338,22.325,22.299,22.312,22.364,22.364,22.338,22.312,22.299,22.286,22.286,22.312,22.338,22.325,22.26,22.195,22.156,22.117,22.052,21.987,21.935,21.922,21.948,21.961,21.974,21.987,22,22.013,22.026,22.013,22.013,22.026,22.065,22.104,22.117,22.091,22.052,22.026,22.013,22.013,22.026,22,21.961,21.974,22.026,22.039,22.013,22,21.987,21.987,22,22.013,22.052,22.065,22.078,22.065,22.039,22.026,22.026,22.026,22.026,22.065,22.13,22.221,22.325,22.351,22.325,22.377,22.506,22.558,22.532,22.532,22.545,22.545,22.532,22.545,22.597,22.623,22.597,22.597,22.597,22.636,22.675,22.662,22.61,22.61,22.636,22.649,22.61,22.61,22.636,22.675,22.7,22.726,22.752,22.739,22.7,22.726,22.804,22.856,22.881,22.946,23.049,23.126,23.165,23.165,23.139,23.139,23.165,23.165,23.113,23.023,22.894,22.804,22.778,22.739,22.688,22.636,22.623,22.636,22.662,22.688,22.7,22.752,22.817,22.856,22.856,22.856,22.83,22.817,22.791,22.752,22.675,22.597,22.532,22.506,22.506,22.493,22.454,22.429,22.403,22.39,22.364,22.338,22.286,22.273,22.299,22.299,22.273,22.26,22.26,22.26,22.247,22.208,22.156,22.169,22.234,22.26,22.221,22.156,22.104,22.104,22.156,22.208,22.221,22.221,22.221,22.182,22.143,22.117,22.117,22.117,22.104,22.104,22.104,22.091,22.065,22.091,22.143,22.169
,21.987,22.013,22.039,22.065,22.078,22.104,22.13,22.156,22.169,22.182,22.182,22.195,22.208,22.195,22.182,22.169,22.143,22.169,22.208,22.182,22.104,22.117,22.221,22.273,22.273,22.26,22.273,22.286,22.299,22.286,22.247,22.234,22.273,22.312,22.338,22.312,22.234,22.208,22.221,22.247,22.26,22.273,22.286,22.273,22.234,22.208,22.195,22.182,22.169,22.195,22.247,22.234,22.156,22.143,22.195,22.221,22.208,22.208,22.221,22.221,22.221,22.208,22.208,22.169,22.117,22.117,22.156,22.182,22.182,22.169,22.169,22.169,22.182,22.169,22.156,22.182,22.221,22.221,22.182,22.156,22.13,22.091,22.039,22.026,22.065,22.091,22.104,22.117,22.13,22.156,22.208,22.286,22.403,22.493,22.571,22.623,22.688,22.765,22.881,22.92,22.907,22.881,22.881,22.856,22.843,22.843,22.856,22.843,22.804,22.778,22.752,22.7,22.61,22.558,22.558,22.584,22.597,22.597,22.571,22.532,22.506,22.493,22.493,22.467,22.442,22.403,22.351,22.338,22.325,22.312,22.286,22.286,22.325,22.364,22.39,22.39,22.377,22.364,22.351,22.351,22.338,22.325,22.325,22.338,22.351,22.351,22.338,22.325,22.312,22.299,22.299,22.312,22.338,22.312,22.26,22.195,22.143,22.091,22.052,22,21.948,21.935,21.987,21.987,21.935,21.935,21.987,22.026,22.052,22.052,22.039,22.052,22.104,22.117,22.104,22.078,22.052,22.026,22,22,22,22,21.974,21.974,22,21.987,21.974,21.961,21.948,21.961,21.974,21.987,22,22,22,22,22,22,22.013,22.013,22.026,22.078,22.143,22.208,22.286,22.312,22.312,22.403,22.558,22.623,22.584,22.545,22.545,22.532,22.519,22.558,22.61,22.61,22.571,22.545,22.558,22.597,22.623,22.623,22.597,22.597,22.623,22.636,22.61,22.61,22.623,22.662,22.713,22.765,22.791,22.791,22.778,22.804,22.881,22.907,22.894,22.959,23.075,23.165,23.204,23.191,23.165,23.152,23.152,23.139,23.101,23.01,22.907,22.817,22.791,22.739,22.675,22.649,22.649,22.662,22.675,22.7,22.739,22.778,22.804,22.843,22.881,22.881,22.856,22.817,22.778,22.726,22.675,22.61,22.558,22.532,22.532,22.506,22.454,22.416,22.416,22.416,22.39,22.338,22.286,22.273,22.312,22.312,22.273,22.247,22.234,22.208,22.195,22.182,22.169,22.195,22.26,22.247,22.182,22.13,22.117,22.143,22.182,22.195,22.208,22.182,22.156,22.117,22.091,22.091,22.104,22.104,22.091,22.104,22.13,22.117,22.078,22.091,22.156,22.182
,22.013,22.039,22.065,22.078,22.078,22.091,22.117,22.169,22.208,22.234,22.234,22.234,22.234,22.208,22.182,22.143,22.117,22.13,22.195,22.195,22.156,22.156,22.208,22.26,22.286,22.273,22.234,22.234,22.26,22.286,22.286,22.286,22.299,22.325,22.364,22.364,22.312,22.26,22.234,22.221,22.221,22.221,22.247,22.26,22.26,22.234,22.208,22.208,22.221,22.234,22.247,22.221,22.169,22.182,22.234,22.26,22.26,22.26,22.273,22.273,22.26,22.234,22.208,22.156,22.091,22.104,22.169,22.182,22.13,22.13,22.169,22.182,22.156,22.169,22.208,22.234,22.221,22.195,22.156,22.156,22.169,22.13,22.052,22.039,22.104,22.156,22.182,22.182,22.182,22.221,22.312,22.429,22.571,22.649,22.675,22.7,22.726,22.804,22.907,22.933,22.907,22.881,22.881,22.894,22.907,22.881,22.817,22.791,22.778,22.765,22.739,22.7,22.662,22.623,22.584,22.584,22.584,22.571,22.532,22.506,22.493,22.506,22.519,22.493,22.429,22.403,22.429,22.429,22.377,22.351,22.338,22.338,22.351,22.377,22.416,22.429,22.39,22.377,22.364,22.325,22.286,22.286,22.312,22.338,22.312,22.312,22.325,22.325,22.312,22.312,22.312,22.299,22.273,22.247,22.221,22.182,22.117,22.078,22.065,22.039,21.987,21.974,22,21.961,21.882,21.869,21.948,22.026,22.091,22.091,22.052,22.052,22.091,22.091,22.065,22.052,22.065,22.065,22.039,22.026,22,21.987,22,21.987,21.961,21.935,21.922,21.909,21.909,21.935,21.948,21.961,21.948,21.935,21.896,21.896,21.922,21.948,21.974,22,22.039,22.104,22.156,22.208,22.26,22.299,22.338,22.442,22.571,22.636,22.597,22.558,22.545,22.545,22.545,22.558,22.558,22.545,22.519,22.506,22.532,22.558,22.571,22.597,22.61,22.623,22.623,22.623,22.623,22.623,22.636,22.662,22.713,22.752,22.778,22.804,22.83,22.868,22.92,22.959,22.985,23.036,23.113,23.165,23.216,23.242,23.242,23.216,23.165,23.101,23.049,22.998,22.933,22.856,22.791,22.7,22.623,22.61,22.649,22.675,22.7,22.752,22.83,22.856,22.843,22.843,22.881,22.907,22.894,22.843,22.752,22.688,22.649,22.623,22.584,22.571,22.545,22.506,22.442,22.416,22.416,22.429,22.429,22.39,22.312,22.312,22.351,22.351,22.299,22.221,22.169,22.143,22.156,22.195,22.247,22.273,22.26,22.195,22.091,22.078,22.169,22.221,22.195,22.169,22.143,22.117,22.091,22.065,22.065,22.104,22.143,22.13,22.065,22.065,22.13,22.156,22.13,22.13,22.156,22.169
,22.013,22.026,22.052,22.065,22.078,22.091,22.117,22.156,22.208,22.234,22.234,22.234,22.234,22.234,22.208,22.169,22.104,22.104,22.156,22.182,22.195,22.195,22.221,22.234,22.247,22.234,22.221,22.221,22.247,22.273,22.299,22.299,22.286,22.312,22.351,22.351,22.325,22.286,22.247,22.208,22.195,22.195,22.208,22.247,22.273,22.273,22.247,22.234,22.26,22.273,22.247,22.221,22.182,22.195,22.247,22.273,22.273,22.273,22.273,22.273,22.273,22.247,22.208,22.169,22.13,22.143,22.195,22.195,22.143,22.117,22.156,22.169,22.156,22.169,22.221,22.247,22.221,22.195,22.169,22.156,22.156,22.143,22.104,22.091,22.104,22.169,22.247,22.273,22.273,22.312,22.403,22.532,22.662,22.739,22.752,22.765,22.804,22.843,22.881,22.894,22.894,22.894,22.881,22.907,22.933,22.894,22.791,22.739,22.752,22.752,22.739,22.713,22.675,22.649,22.61,22.584,22.558,22.532,22.519,22.506,22.506,22.519,22.545,22.519,22.467,22.454,22.467,22.454,22.403,22.364,22.364,22.377,22.377,22.403,22.442,22.442,22.429,22.403,22.39,22.351,22.286,22.273,22.312,22.325,22.299,22.299,22.325,22.325,22.286,22.286,22.299,22.286,22.247,22.221,22.208,22.169,22.104,22.078,22.078,22.052,22,21.974,21.974,21.935,21.882,21.882,21.948,22.026,22.078,22.078,22.039,22.039,22.078,22.091,22.078,22.078,22.078,22.078,22.052,22.026,22,21.987,21.987,21.974,21.935,21.909,21.909,21.909,21.909,21.922,21.948,21.961,21.935,21.909,21.882,21.869,21.896,21.935,21.974,22.013,22.052,22.104,22.169,22.208,22.247,22.299,22.364,22.454,22.558,22.597,22.584,22.571,22.558,22.545,22.558,22.558,22.545,22.532,22.519,22.519,22.532,22.545,22.571,22.597,22.636,22.636,22.636,22.649,22.675,22.675,22.675,22.688,22.726,22.765,22.791,22.83,22.881,22.894,22.894,22.946,23.023,23.088,23.139,23.165,23.204,23.268,23.332,23.306,23.178,23.075,23.01,22.972,22.946,22.894,22.817,22.739,22.675,22.662,22.688,22.726,22.765,22.83,22.894,22.933,22.907,22.907,22.933,22.933,22.907,22.843,22.765,22.688,22.649,22.636,22.636,22.623,22.571,22.506,22.442,22.403,22.416,22.429,22.442,22.416,22.377,22.351,22.364,22.351,22.299,22.221,22.169,22.156,22.182,22.234,22.286,22.286,22.234,22.156,22.078,22.091,22.182,22.208,22.156,22.104,22.078,22.065,22.065,22.065,22.065,22.091,22.104,22.091,22.065,22.078,22.117,22.156,22.143,22.143,22.143,22.143
,22,22,21.987,22.026,22.091,22.13,22.13,22.13,22.156,22.182,22.182,22.195,22.234,22.26,22.26,22.208,22.117,22.078,22.104,22.156,22.208,22.234,22.221,22.195,22.156,22.169,22.234,22.273,22.26,22.26,22.273,22.286,22.26,22.273,22.286,22.299,22.273,22.26,22.247,22.221,22.195,22.182,22.208,22.234,22.273,22.286,22.286,22.286,22.286,22.273,22.273,22.247,22.208,22.208,22.247,22.273,22.26,22.234,22.221,22.234,22.26,22.26,22.234,22.208,22.208,22.221,22.234,22.234,22.195,22.169,22.143,22.143,22.169,22.182,22.195,22.208,22.221,22.221,22.208,22.169,22.117,22.117,22.169,22.156,22.091,22.13,22.273,22.377,22.403,22.442,22.48,22.571,22.675,22.752,22.778,22.83,22.881,22.881,22.83,22.83,22.894,22.92,22.907,22.907,22.92,22.868,22.765,22.7,22.7,22.726,22.739,22.713,22.662,22.623,22.623,22.584,22.519,22.506,22.532,22.545,22.532,22.532,22.558,22.571,22.558,22.519,22.454,22.416,22.377,22.364,22.377,22.403,22.429,22.454,22.454,22.454,22.454,22.454,22.442,22.403,22.351,22.325,22.312,22.299,22.299,22.312,22.338,22.312,22.26,22.247,22.273,22.286,22.286,22.26,22.234,22.182,22.13,22.091,22.052,22.013,21.974,21.935,21.909,21.909,21.948,21.974,21.987,22,22.026,22.026,22.013,22.026,22.065,22.104,22.143,22.13,22.091,22.052,22.026,22.013,22,21.987,21.961,21.935,21.922,21.922,21.922,21.922,21.922,21.948,21.974,21.974,21.948,21.935,21.948,21.948,21.935,21.948,22.013,22.039,22.052,22.091,22.156,22.208,22.247,22.312,22.403,22.454,22.493,22.519,22.558,22.571,22.558,22.558,22.558,22.558,22.558,22.558,22.584,22.584,22.571,22.571,22.61,22.636,22.649,22.649,22.649,22.688,22.726,22.752,22.726,22.726,22.752,22.778,22.83,22.881,22.92,22.946,22.972,23.049,23.191,23.281,23.332,23.319,23.294,23.332,23.435,23.396,23.229,23.088,23.01,22.972,22.946,22.907,22.881,22.843,22.804,22.791,22.791,22.817,22.856,22.907,22.946,22.972,23.01,23.023,23.023,22.985,22.907,22.843,22.791,22.739,22.675,22.662,22.675,22.675,22.623,22.545,22.454,22.416,22.416,22.416,22.429,22.442,22.429,22.39,22.338,22.299,22.273,22.247,22.234,22.234,22.26,22.273,22.273,22.247,22.195,22.156,22.13,22.13,22.143,22.117,22.078,22.039,22.026,22.039,22.065,22.078,22.065,22.039,21.987,22.013,22.078,22.13,22.117,22.117,22.104,22.104,22.117,22.117
,22.013,22,21.987,22.026,22.104,22.143,22.13,22.117,22.104,22.13,22.169,22.208,22.234,22.26,22.273,22.221,22.13,22.091,22.117,22.169,22.221,22.247,22.221,22.169,22.117,22.156,22.247,22.286,22.26,22.247,22.26,22.26,22.247,22.247,22.273,22.286,22.273,22.26,22.234,22.221,22.221,22.221,22.221,22.247,22.286,22.312,22.338,22.312,22.26,22.247,22.273,22.273,22.247,22.247,22.247,22.247,22.234,22.208,22.195,22.208,22.247,22.26,22.234,22.221,22.234,22.247,22.247,22.247,22.247,22.221,22.169,22.156,22.182,22.195,22.182,22.182,22.195,22.208,22.234,22.208,22.156,22.156,22.195,22.182,22.13,22.156,22.286,22.403,22.467,22.519,22.571,22.636,22.7,22.765,22.817,22.881,22.92,22.894,22.817,22.804,22.856,22.894,22.907,22.907,22.907,22.868,22.778,22.713,22.675,22.675,22.7,22.675,22.61,22.558,22.558,22.532,22.493,22.493,22.532,22.545,22.532,22.532,22.545,22.571,22.584,22.558,22.48,22.416,22.403,22.403,22.403,22.429,22.454,22.454,22.429,22.429,22.454,22.454,22.429,22.403,22.377,22.351,22.325,22.299,22.299,22.325,22.338,22.312,22.273,22.26,22.273,22.299,22.299,22.273,22.208,22.169,22.143,22.104,22.052,22,21.935,21.909,21.896,21.935,21.987,22.026,22.026,22.026,22.013,22.013,22.013,22.013,22.039,22.078,22.13,22.13,22.078,22.039,22,21.987,22,21.987,21.948,21.922,21.909,21.909,21.909,21.922,21.948,21.974,21.987,21.974,21.948,21.935,21.948,21.961,21.961,22,22.065,22.091,22.078,22.104,22.169,22.234,22.286,22.364,22.442,22.467,22.429,22.454,22.532,22.571,22.558,22.545,22.558,22.571,22.571,22.597,22.623,22.636,22.623,22.623,22.649,22.662,22.649,22.649,22.662,22.7,22.752,22.765,22.752,22.739,22.778,22.817,22.868,22.894,22.92,23.139,23.55,23.909,24.151,24.266,24.253,24.075,23.794,23.602,23.512,23.422,23.319,23.204,23.062,22.985,22.959,22.946,22.933,22.92,22.907,22.894,22.894,22.907,22.946,22.959,22.972,23.01,23.036,23.062,23.049,22.985,22.894,22.83,22.804,22.752,22.7,22.662,22.662,22.649,22.61,22.545,22.48,22.429,22.416,22.416,22.429,22.442,22.429,22.39,22.312,22.273,22.286,22.286,22.286,22.286,22.286,22.26,22.221,22.195,22.169,22.169,22.182,22.169,22.13,22.091,22.052,22.013,21.987,22,22.052,22.065,22.052,22.013,21.974,22,22.078,22.13,22.117,22.104,22.104,22.104,22.104,22.104
,22.039,22.039,22.039,22.065,22.117,22.13,22.13,22.104,22.052,22.091,22.195,22.247,22.247,22.234,22.221,22.182,22.143,22.143,22.182,22.221,22.234,22.234,22.221,22.182,22.156,22.182,22.247,22.273,22.26,22.26,22.273,22.26,22.234,22.247,22.312,22.351,22.338,22.286,22.221,22.208,22.26,22.273,22.247,22.26,22.299,22.338,22.364,22.312,22.208,22.195,22.273,22.325,22.312,22.286,22.26,22.234,22.208,22.195,22.182,22.195,22.247,22.247,22.221,22.208,22.221,22.234,22.234,22.247,22.286,22.273,22.221,22.195,22.208,22.208,22.195,22.182,22.169,22.182,22.234,22.26,22.26,22.234,22.182,22.182,22.208,22.26,22.299,22.377,22.467,22.558,22.662,22.726,22.752,22.804,22.868,22.92,22.92,22.894,22.843,22.817,22.817,22.843,22.881,22.907,22.907,22.881,22.83,22.752,22.688,22.649,22.636,22.597,22.532,22.48,22.442,22.454,22.493,22.519,22.532,22.532,22.506,22.506,22.519,22.532,22.558,22.558,22.519,22.48,22.454,22.454,22.454,22.454,22.454,22.429,22.39,22.403,22.442,22.429,22.364,22.338,22.364,22.364,22.351,22.325,22.312,22.312,22.325,22.325,22.299,22.312,22.325,22.325,22.299,22.234,22.156,22.13,22.143,22.13,22.065,21.987,21.922,21.922,21.961,21.987,21.987,22.013,22.039,22.052,22.026,22.026,22.052,22.026,21.987,22,22.052,22.078,22.039,22.013,22,21.987,21.987,21.987,21.961,21.935,21.896,21.869,21.869,21.909,21.974,22,21.974,21.948,21.948,21.922,21.896,21.922,22,22.078,22.143,22.156,22.117,22.13,22.221,22.286,22.351,22.416,22.493,22.48,22.39,22.39,22.506,22.558,22.532,22.532,22.571,22.597,22.597,22.61,22.636,22.662,22.675,22.688,22.688,22.688,22.662,22.649,22.662,22.7,22.752,22.765,22.739,22.752,22.817,22.881,22.946,22.959,23.023,23.627,24.686,25.469,25.808,25.921,25.796,25.393,24.787,24.202,23.755,23.563,23.55,23.435,23.178,23.023,22.998,22.998,22.985,22.972,22.959,22.959,22.998,23.01,22.998,22.998,23.01,23.023,23.023,23.023,23.01,22.959,22.894,22.843,22.791,22.752,22.713,22.662,22.597,22.571,22.571,22.545,22.519,22.48,22.442,22.429,22.454,22.429,22.39,22.338,22.299,22.299,22.325,22.325,22.299,22.273,22.234,22.195,22.169,22.156,22.169,22.182,22.208,22.195,22.169,22.117,22.078,22.039,22,21.987,22,22.013,22.026,22.039,22.052,22.052,22.052,22.065,22.091,22.13,22.156,22.156,22.13,22.104
,22.052,22.065,22.078,22.091,22.104,22.117,22.13,22.091,22.039,22.078,22.208,22.26,22.234,22.208,22.182,22.156,22.143,22.143,22.169,22.195,22.208,22.221,22.221,22.208,22.195,22.195,22.195,22.208,22.221,22.247,22.286,22.273,22.234,22.247,22.299,22.338,22.364,22.312,22.221,22.208,22.273,22.299,22.273,22.273,22.299,22.325,22.325,22.273,22.195,22.182,22.247,22.312,22.351,22.325,22.273,22.234,22.221,22.208,22.182,22.208,22.26,22.273,22.26,22.234,22.234,22.234,22.234,22.247,22.286,22.299,22.26,22.247,22.26,22.247,22.221,22.208,22.208,22.221,22.221,22.26,22.286,22.26,22.182,22.195,22.286,22.351,22.377,22.429,22.519,22.623,22.726,22.791,22.804,22.868,22.946,22.972,22.933,22.907,22.894,22.881,22.843,22.843,22.868,22.894,22.894,22.881,22.83,22.765,22.713,22.662,22.636,22.571,22.493,22.442,22.429,22.454,22.506,22.545,22.545,22.532,22.519,22.506,22.493,22.519,22.558,22.571,22.545,22.532,22.506,22.506,22.493,22.48,22.467,22.442,22.416,22.429,22.442,22.416,22.338,22.325,22.364,22.39,22.377,22.351,22.325,22.299,22.312,22.299,22.286,22.299,22.325,22.338,22.312,22.247,22.156,22.117,22.13,22.13,22.078,22.026,21.961,21.948,21.987,22,21.987,21.987,22.013,22.026,22.026,22.039,22.052,22.026,21.961,21.948,21.987,22.013,22.013,22.013,22,21.987,22,22,21.987,21.974,21.935,21.896,21.869,21.909,21.974,22,21.948,21.935,21.948,21.935,21.935,21.974,22.065,22.156,22.221,22.234,22.195,22.208,22.26,22.338,22.403,22.454,22.493,22.454,22.364,22.377,22.48,22.532,22.532,22.558,22.584,22.597,22.584,22.597,22.636,22.675,22.7,22.713,22.7,22.688,22.688,22.675,22.675,22.713,22.778,22.804,22.804,22.817,22.856,22.907,23.023,23.358,23.973,24.952,26.134,26.931,27.241,27.316,27.192,26.82,26.221,25.582,24.99,24.495,24.113,23.717,23.345,23.126,23.075,23.075,23.062,23.062,23.049,23.062,23.101,23.088,23.049,23.049,23.075,23.088,23.062,23.036,23.036,22.998,22.946,22.881,22.804,22.752,22.726,22.675,22.597,22.558,22.584,22.584,22.545,22.519,22.48,22.454,22.442,22.416,22.364,22.338,22.338,22.351,22.351,22.325,22.286,22.247,22.208,22.182,22.143,22.13,22.169,22.195,22.195,22.182,22.156,22.13,22.091,22.052,22.026,22.026,22.039,22.026,22.013,22.039,22.104,22.104,22.052,22.052,22.104,22.143,22.182,22.169,22.13,22.117
