Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.993,21.96,22.037,22.015,22.054,21.905,22.059,21.861,22.015,21.966,22.026,21.91,21.96,22.021,21.982,21.982,22.015,21.993,22.048,22.043,21.927,22.032,21.927,22.032,21.971,22.043,22.07,22.131,22.131,21.993,22.148,22.136,22.048,22.208,22.054,22.197,22.148,22.081,22.17,22.302,22.109,21.999,22.109,22.043,22.214,22.076,22.065,22.098,22.131,22.142,22.092,22.125,22.159,22.197,22.136,22.258,22.142,22.12,22.214,22.103,22.136,22.159,22.076,22.17,22.136,22.059,22.043,22.065,22.07,22.241,22.114,22.087,22.252,22.208,22.175,22.252,22.274,22.23,22.263,22.351,22.274,22.296,22.313,22.225,22.252,22.192,22.203,22.219,22.153,22.214,22.17,22.142,22.214,22.186,22.07,21.999,22.098,21.999,22.136,22.087,22.136,21.988,21.982,21.966,21.977,22.015,21.905,21.971,21.96,21.971,21.999,21.944,21.999,22.026,21.971,21.921,21.921,21.894,21.955,21.966,21.916,22.004,21.977,21.977,21.927,21.877,22.048,21.982,21.971,21.921,22.01,22.103,22.12,22.059,22.087,22.142,22.12,22.07,22.065,22.114,22.148,22.103,22.125,22.131,22.208,22.181,22.247,22.181,22.219,22.291,22.175,22.236,22.136,22.208,22.192,22.214,22.203,22.23,22.181,22.087,22.037,22.142,22.214,22.081,22.181,22.12,22.103,22.103,22.236,22.17,22.197,22.208,22.225,22.175,22.208,22.07,22.247,22.219,22.214,22.175,22.307,22.241,22.252,22.142,22.186,22.219,22.164,22.252,22.203,22.203,22.208,22.07,22.142,22.114,22.021,22.114,22.197,22.148,22.103,22.109,22.032,22.026,22.103,22.17,22.142,22.015,22.159,22.125,22.142,22.148,22.186,22.197,22.225,22.164,22.225,22.23,22.241,22.236,22.192,22.12,22.192,21.999,22.114,22.28,22.197,22.203,22.164,22.098,22.252,22.274,22.136,22.136,22.087,22.181,22.28,22.17,22.175,22.136,22.164,22.192,22.197,22.142,22.186,22.159,22.136,22.098,22.148,22.214,22.136,22.131,22.181,22.17,22.17,22.087,22.048,22.142,22.159,22.092,22.17,22.263,22.059,22.142,22.148,22.065,22.076,22.148,22.103,21.988,22.125,22.131,22.004,22.015,22.131,22.114,22.059,22.098,22.181,22.164,22.098,22.026,22.015,22.01,21.938,22.059,22.048,22.125,22.125,22.015,21.971,22.087,22.109,22.214,22.103,22.175,22.114,22.109,22.098,22.125,22.219,22.131,22.186,22.037,21.966,22.159,22.192,22.114,22.048,22.032,22.043,22.054,22.103,22.114,22.054,22.098,22.136,22.076,22.043,22.103,22.043,21.938
,21.932,21.966,22.015,22.021,22.136,22.048,22.015,21.916,22.026,22.015,22.015,22.021,22.054,22.048,22.004,21.999,21.977,21.949,22.076,21.977,22.004,22.065,22.076,22.103,22.004,22.081,22.109,22.125,22.148,22.065,22.032,22.225,22.208,22.197,22.225,22.258,22.181,22.054,22.214,22.048,22.12,22.186,22.159,22.136,22.098,22.274,22.208,22.098,22.103,22.098,22.136,22.164,22.142,22.148,22.164,22.131,22.131,22.065,22.114,22.087,22.026,22.054,22.131,22.114,22.208,22.125,22.12,22.114,22.142,22.081,22.081,22.114,22.076,22.092,22.17,22.192,22.159,22.142,22.313,22.335,22.379,22.324,22.274,22.092,22.263,22.214,22.114,22.214,22.164,22.214,22.136,22.181,22.114,22.153,22.01,22.131,22.076,21.993,22.092,22.181,22.098,21.899,22.148,22.054,22.153,21.971,22.037,22.054,21.949,22.103,21.949,21.999,21.955,21.916,22.015,21.971,21.91,21.811,21.85,22.048,22.004,21.966,21.993,21.988,21.944,21.932,21.977,21.944,21.982,22.021,21.999,22.032,22.087,22.087,22.131,22.109,22.153,22.186,22.153,22.136,22.125,22.114,22.109,22.186,22.076,22.186,22.164,22.225,22.225,22.148,22.175,22.164,22.203,22.219,22.28,22.269,22.181,22.17,22.136,22.181,22.159,22.136,22.153,22.164,21.932,22.159,22.103,22.081,22.208,22.159,22.12,22.208,22.219,22.148,22.159,22.252,22.225,22.252,22.241,22.252,22.252,22.214,22.164,22.208,22.214,22.148,22.136,22.203,22.219,22.175,22.192,22.092,22.225,22.17,22.153,22.043,22.114,22.059,22.131,22.186,22.136,22.148,22.081,22.197,22.142,22.175,22.148,22.109,22.125,22.103,22.197,22.136,22.208,22.181,22.181,22.175,22.23,22.225,22.236,22.208,22.258,22.214,22.164,22.17,22.197,22.274,22.065,22.192,22.087,22.087,22.17,22.23,22.148,22.291,22.236,22.241,22.236,22.192,22.153,22.148,22.12,22.07,22.203,22.17,22.098,22.148,22.192,22.087,22.142,22.153,22.164,22.17,21.993,22.098,22.131,22.197,22.125,22.241,22.181,22.136,22.136,22.153,22.203,22.114,22.136,22.197,22.103,22.159,22.142,22.092,22.103,22.059,22.087,22.214,22.114,22.197,22.125,22.12,22.12,22.048,22.01,21.894,21.877,22.065,21.993,22.225,22.087,22.175,22.131,22.12,22.054,22.142,22.186,22.059,22.148,22.164,22.076,21.988,22.114,22.153,22.28,22.23,22.103,22.092,22.092,22.109,22.142,21.96,22.01,22.131,22.214,22.114,22.059,22.103,22.092,22.114,22.07,22.076,22.021,22.054
,21.927,22.01,21.955,21.977,22.054,21.966,22.004,21.883,22.037,22.087,22.015,22.081,22.037,21.982,21.949,21.966,21.85,21.966,22.076,22.01,22.043,21.999,22.07,21.977,22.186,22.087,22.087,22.159,22.164,22.114,22.131,22.208,22.208,22.114,22.203,22.214,22.214,22.125,22.142,22.203,22.203,22.219,22.148,22.181,22.203,22.258,22.186,22.065,22.181,22.159,22.175,22.175,22.175,22.159,22.236,22.142,22.175,22.203,22.081,22.136,22.092,22.125,22.12,22.136,22.114,22.12,22.109,22.032,22.186,22.148,22.098,22.192,22.159,22.159,22.263,22.285,22.159,22.324,22.373,22.379,22.346,22.258,22.296,22.247,22.252,22.23,22.225,22.203,22.263,22.214,22.186,22.136,22.175,22.114,22.203,22.142,22.148,22.175,22.087,22.197,22.043,22.103,21.971,21.921,22.076,22.059,22.004,21.988,22.076,22.01,21.988,21.944,22.021,21.993,21.894,21.866,21.938,22.054,21.789,21.999,22.004,21.938,21.977,21.966,22.103,21.944,22.043,21.938,22.026,22.043,22.076,22.004,22.136,22.021,22.081,22.021,22.076,22.081,22.092,22.175,22.098,22.109,22.103,22.241,22.28,22.307,22.214,22.285,22.258,22.368,22.241,22.136,22.203,22.291,22.225,22.214,22.23,22.186,22.214,22.159,22.092,22.197,22.236,22.159,22.136,22.197,22.125,22.181,22.241,22.28,22.164,22.291,22.307,22.192,22.307,22.125,22.269,22.241,22.197,22.307,22.164,22.285,22.23,22.153,22.269,22.236,22.214,22.136,22.197,22.17,22.247,22.192,22.28,22.214,22.148,22.192,22.131,22.109,22.098,22.103,22.208,22.175,22.153,22.164,22.208,22.148,22.28,22.153,22.208,22.208,22.203,22.159,22.164,22.219,22.197,22.258,22.296,22.258,22.318,22.192,22.23,22.17,22.192,22.219,22.236,22.241,22.291,22.197,22.197,22.203,22.241,22.219,22.269,22.274,22.269,22.192,22.181,22.258,22.219,22.12,22.241,22.159,22.23,22.214,22.103,22.269,22.148,22.148,22.175,22.103,22.214,22.098,21.999,22.109,22.131,22.125,22.186,22.131,22.23,22.164,22.186,22.059,22.131,22.103,22.186,22.076,22.125,22.12,22.148,22.12,22.142,22.037,22.131,22.186,22.103,22.241,22.12,22.114,22.12,22.208,22.214,22.175,22.048,22.087,22.092,22.103,22.219,22.081,22.136,22.28,22.12,22.186,22.076,22.192,22.142,22.125,22.153,22.214,22.164,22.236,22.241,22.136,22.098,22.175,22.043,22.087,22.247,21.993,21.894,22.153,22.114,22.054,22.148,22.164,22.021,22.114,22.07,22.192,22.026,22.07
,21.883,22.021,22.037,22.026,22.048,22.087,22.004,21.91,21.91,22.032,22.01,21.971,22.059,22.059,22.136,22.015,21.883,22.103,21.977,22.043,22.026,22.037,22.17,22.026,22.114,22.032,22.159,22.114,22.037,22.159,22.136,22.203,22.274,22.148,22.241,22.186,22.153,22.208,22.225,22.125,22.153,22.269,22.159,22.252,22.208,22.252,22.136,22.153,22.263,22.208,22.186,22.186,22.159,22.214,22.263,22.203,22.081,22.153,22.175,22.175,22.032,22.241,22.175,22.181,22.203,22.114,22.142,22.043,22.225,22.159,22.114,22.263,22.186,22.214,22.318,22.269,22.263,22.417,22.291,22.362,22.439,22.313,22.274,22.329,22.324,22.357,22.175,22.302,22.252,22.219,22.164,22.153,22.214,22.131,22.252,22.186,22.076,22.125,22.208,22.203,22.07,22.098,22.114,22.021,22.109,21.905,22.021,22.037,22.07,22.109,22.026,21.789,22.059,22.004,21.982,21.96,22.026,22.081,21.988,21.966,21.971,21.988,21.977,22.021,22.081,22.065,22.098,21.883,22.054,21.988,22.043,22.109,22.043,22.07,22.092,22.23,22.131,22.07,22.164,22.098,22.241,22.236,22.181,22.214,22.23,22.274,22.263,22.263,22.159,22.291,22.219,22.219,22.324,22.225,22.269,22.274,22.258,22.263,22.23,22.114,22.203,22.241,22.181,22.17,22.131,22.175,22.164,22.241,22.197,22.203,22.214,22.208,22.241,22.236,22.28,22.285,22.181,22.274,22.296,22.175,22.269,22.302,22.219,22.214,22.296,22.153,22.192,22.109,22.258,22.208,22.291,22.214,22.23,22.186,22.159,22.159,22.131,22.136,22.131,22.12,22.136,22.17,22.164,22.186,22.103,22.131,22.192,22.181,22.109,22.192,22.159,22.197,22.208,22.225,22.324,22.23,22.357,22.412,22.258,22.175,22.313,22.192,22.285,22.181,22.186,22.318,22.285,22.324,22.225,22.175,22.252,22.247,22.28,22.17,22.269,22.17,22.236,22.125,22.258,22.203,22.291,22.153,22.225,22.208,22.136,22.263,22.192,22.186,22.125,22.23,22.175,22.214,22.026,22.109,22.125,22.34,22.136,22.236,22.192,22.164,22.269,22.131,22.159,22.175,22.136,22.07,22.17,21.988,22.032,22.081,22.192,22.159,22.203,22.219,22.12,22.12,22.186,22.208,22.214,22.148,22.175,22.159,22.026,22.208,22.103,22.037,21.999,22.153,22.021,22.12,22.159,22.125,22.164,22.098,22.125,22.153,22.136,22.164,22.28,22.258,22.092,22.159,22.148,22.203,22.004,22.059,22.098,22.203,22.164,22.114,22.186,22.164,22.098,22.109,22.087,22.181,22.109,22.109,22.098,22.037
,21.999,21.955,21.921,21.999,22.07,21.999,22.142,21.977,21.932,21.905,22.12,21.966,22.092,22.109,22.087,22.125,21.993,22.109,21.999,22.043,22.059,21.993,21.993,22.065,22.192,21.999,22.153,22.092,22.197,22.12,22.175,22.197,22.241,22.241,22.186,22.109,22.175,22.17,22.159,22.159,22.159,22.252,22.258,22.208,22.219,22.159,22.291,22.181,22.142,22.203,22.241,22.125,22.092,22.23,22.197,22.236,22.181,22.087,22.208,22.136,22.192,22.098,22.103,22.109,22.136,22.092,22.103,22.032,22.164,22.186,22.103,22.247,22.23,22.269,22.263,22.28,22.148,22.159,22.313,22.329,22.313,22.324,22.252,22.28,22.346,22.203,22.258,22.247,22.17,22.186,22.181,22.291,22.136,22.263,22.208,22.148,22.192,22.087,22.192,22.048,22.065,22.076,22.103,22.076,22.048,22.015,22.12,22.12,21.966,21.993,22.098,21.955,21.977,21.966,21.966,21.822,21.982,21.982,21.938,21.949,21.955,22.032,21.96,22.015,21.988,21.999,22.032,21.96,21.982,21.927,22.037,22.103,22.054,22.059,22.159,22.098,22.021,22.098,22.131,22.131,22.103,22.153,22.164,22.175,22.23,22.23,22.28,22.23,22.203,22.285,22.23,22.241,22.214,22.247,22.263,22.302,22.175,22.136,22.192,22.197,22.164,22.17,22.203,22.17,22.12,22.142,22.186,22.17,22.159,22.307,22.214,22.192,22.164,22.28,22.197,22.17,22.335,22.335,22.252,22.142,22.192,22.263,22.197,22.164,22.159,22.28,22.263,22.241,22.175,22.125,22.34,22.175,22.114,22.197,22.252,22.148,22.164,22.148,22.186,22.114,22.142,22.114,22.186,22.225,22.109,22.131,22.274,22.285,22.12,22.192,22.192,22.208,22.192,22.214,22.236,22.236,22.258,22.269,22.357,22.148,22.302,22.285,22.263,22.153,22.032,22.263,22.192,22.114,22.136,22.208,22.241,22.153,22.258,22.225,22.241,22.291,22.225,22.285,22.208,22.225,22.203,22.109,22.131,22.291,22.153,22.208,22.17,22.192,22.098,22.114,22.076,22.214,22.048,22.148,22.192,22.153,22.181,22.203,22.214,22.186,22.136,22.131,22.219,22.175,22.148,22.098,22.065,22.081,22.164,22.131,22.131,22.131,22.164,22.114,22.164,21.971,22.197,22.159,22.17,22.159,22.159,21.993,22.021,22.12,22.021,22.059,22.175,22.037,22.125,22.125,22.197,22.076,22.12,22.175,22.159,22.136,22.125,22.142,22.164,22.197,22.131,22.159,22.142,22.103,22.269,22.065,22.043,22.043,22.076,21.966,22.021,22.125,22.142,22.114,22.12,22.164,22.109,22.136,22.087,21.944
,22.032,21.921,21.999,21.96,22.043,22.114,22.026,22.032,22.043,22.192,22.109,21.944,22.125,22.043,22.037,22.142,22.026,21.982,22.054,22.026,22.098,22.076,22.048,22.148,22.114,22.148,22.148,22.037,22.269,22.164,22.225,22.192,22.148,22.208,22.23,22.109,22.186,22.285,22.197,22.203,22.181,22.225,22.302,22.274,22.214,22.153,22.252,22.23,22.258,22.125,22.203,22.307,22.164,22.203,22.247,22.142,22.203,22.17,22.159,22.219,22.01,22.181,22.153,22.131,22.004,22.081,22.098,22.12,22.125,22.192,22.142,22.081,22.241,22.219,22.291,22.291,22.136,22.433,22.412,22.466,22.379,22.346,22.236,22.324,22.362,22.219,22.307,22.192,22.214,22.197,22.12,22.192,22.219,22.236,22.208,22.197,22.114,22.114,22.181,22.181,22.109,22.004,22.026,22.059,22.048,22.015,22.026,22.148,22.048,22.015,21.949,22.043,22.043,22.004,22.021,21.916,21.977,21.971,21.982,21.971,22.092,22.004,21.91,21.938,21.993,22.065,22.026,22.054,21.932,22.087,22.021,22.07,22.12,22.043,22.164,22.12,22.087,22.12,22.148,22.17,22.219,22.214,22.208,22.197,22.291,22.203,22.148,22.214,22.236,22.236,22.28,22.247,22.274,22.252,22.258,22.125,22.208,22.23,22.186,22.153,22.236,22.159,22.136,22.17,22.197,22.164,22.175,22.225,22.357,22.296,22.302,22.28,22.247,22.274,22.247,22.219,22.351,22.197,22.274,22.241,22.23,22.197,22.307,22.247,22.192,22.252,22.175,22.225,22.241,22.175,22.214,22.274,22.208,22.186,22.164,22.186,22.175,22.109,22.164,22.159,22.192,22.263,22.192,22.247,22.164,22.153,22.192,22.186,22.131,22.136,22.197,22.329,22.274,22.208,22.236,22.214,22.296,22.186,22.269,22.17,22.28,22.269,22.103,22.274,22.241,22.329,22.197,22.081,22.164,22.247,22.214,22.236,22.142,22.252,22.313,22.208,22.368,22.164,22.186,22.225,22.186,22.208,22.241,22.23,22.225,22.269,22.164,22.048,22.148,22.103,22.087,22.23,22.087,22.175,22.136,22.247,22.048,22.368,22.329,22.236,22.059,22.236,22.17,22.181,22.17,22.087,22.12,22.114,22.109,22.109,22.087,22.12,22.048,22.136,22.247,22.148,22.192,22.043,22.087,22.225,22.136,22.142,21.949,22.059,22.131,22.159,22.131,22.142,22.208,22.186,22.054,22.148,22.07,22.136,22.114,22.164,22.214,22.164,22.153,22.17,22.125,22.186,22.131,22.17,22.192,22.081,22.021,22.021,22.054,22.037,22.236,22.181,22.131,22.087,22.125,22.01,22.125,22.136,22.12,22.125
,21.938,21.944,22.148,21.833,22.01,21.938,22.087,22.043,22.004,22.087,22.109,22.048,22.043,22.01,22.087,22.026,21.839,22.12,22.076,22.015,21.977,22.054,22.076,22.142,22.087,22.236,22.153,22.142,22.148,22.175,22.159,22.302,22.142,22.192,22.136,22.302,22.302,22.109,22.28,22.28,22.252,22.23,22.28,22.175,22.291,22.186,22.214,22.23,22.214,22.214,22.247,22.192,22.153,22.17,22.175,22.318,22.12,22.252,22.175,21.977,22.186,22.136,22.17,22.17,22.197,22.015,22.17,22.136,22.214,22.175,22.197,22.153,22.241,22.214,22.225,22.274,22.258,22.417,22.247,22.428,22.423,22.241,22.329,22.285,22.351,22.269,22.241,22.274,22.263,22.291,22.175,22.181,22.219,22.175,22.23,22.291,22.153,22.125,22.048,22.081,22.032,22.015,22.092,22.081,22.153,22.026,22.065,22.059,22.043,22.032,22.12,22.021,22.092,22.004,22.054,22.043,21.982,21.999,21.888,21.955,21.96,21.916,21.932,22.043,21.993,21.839,21.949,22.026,21.999,22.087,21.993,22.114,22.164,22.01,22.131,22.247,22.043,22.181,22.197,22.263,22.159,22.159,22.203,22.252,22.28,22.125,22.258,22.285,22.302,22.142,22.28,22.247,22.291,22.291,22.225,22.346,22.17,22.362,22.247,22.164,22.219,22.142,22.109,22.164,22.114,22.203,22.203,22.307,22.252,22.12,22.252,22.307,22.313,22.28,22.236,22.318,22.263,22.318,22.148,22.203,22.285,22.159,22.17,22.28,22.274,22.291,22.219,22.175,22.17,22.208,22.192,22.219,22.214,22.197,22.12,22.148,22.208,22.148,22.098,22.159,22.164,22.175,22.302,22.186,22.164,22.203,22.252,22.23,22.247,22.192,22.181,22.269,22.17,22.362,22.274,22.258,22.362,22.219,22.324,22.103,22.285,22.197,22.192,22.302,22.34,22.219,22.192,22.28,22.219,22.214,22.192,22.214,22.192,22.197,22.241,22.214,22.225,22.175,22.258,22.219,22.241,22.252,22.39,22.208,22.274,22.23,22.203,22.192,22.043,22.12,22.125,22.125,22.098,22.098,22.192,22.181,22.148,22.208,22.164,22.225,22.192,22.175,22.252,22.258,22.252,22.225,22.125,22.114,22.164,22.092,22.109,22.153,22.098,22.197,22.153,22.148,22.181,22.114,22.241,22.241,22.065,22.186,21.988,22.125,22.043,22.092,22.164,22.236,22.203,22.181,22.087,22.125,22.208,22.214,22.17,22.125,22.203,22.214,22.186,22.214,22.186,21.988,22.103,22.148,22.043,22.142,22.131,22.059,22.021,22.114,22.252,22.197,22.148,22.181,22.192,22.125,22.103,22.197,22.081,22.065
,22.021,22.043,21.971,21.938,22.021,21.977,22.037,21.977,21.916,22.219,21.96,22.076,22.087,22.197,22.059,22.076,22.076,22.076,22.087,22.081,21.938,22.092,22.109,22.021,22.081,22.159,22.148,22.131,22.12,22.103,22.252,22.203,22.247,22.197,22.159,22.291,22.258,22.17,22.208,22.263,22.17,22.285,22.335,22.263,22.252,22.291,22.318,22.125,22.159,22.142,22.197,22.214,22.07,22.208,22.148,22.28,22.214,22.114,22.181,22.236,22.07,22.175,22.114,22.203,22.148,22.164,22.153,22.07,22.148,22.098,22.131,22.12,22.28,22.181,22.269,22.181,22.258,22.401,22.362,22.499,22.34,22.34,22.346,22.307,22.307,22.208,22.159,22.285,22.181,22.203,22.241,22.186,22.087,22.285,22.203,22.197,22.164,22.23,22.131,22.175,22.076,22.103,22.164,22.136,22.048,22.103,22.081,21.999,22.109,22.07,22.076,22.026,21.971,22.081,22.021,22.004,22.026,22.026,21.927,21.988,21.944,22.081,21.982,22.026,21.966,22.004,22.015,21.988,22.026,22.175,22.087,22.054,22.131,22.092,22.059,22.081,22.148,22.131,22.114,22.186,22.159,22.136,22.219,22.175,22.164,22.186,22.203,22.247,22.236,22.346,22.313,22.307,22.296,22.258,22.214,22.247,22.214,22.192,22.263,22.214,22.186,22.247,22.203,22.109,22.192,22.175,22.148,22.159,22.175,22.302,22.214,22.296,22.23,22.258,22.241,22.324,22.247,22.258,22.203,22.236,22.153,22.175,22.12,22.274,22.241,22.324,22.263,22.203,22.197,22.236,22.23,22.214,22.252,22.192,22.153,22.186,22.225,22.197,22.225,22.181,22.153,22.203,22.285,22.28,22.192,22.23,22.236,22.114,22.186,22.247,22.214,22.131,22.175,22.214,22.241,22.269,22.219,22.296,22.269,22.236,22.373,22.181,22.192,22.307,22.28,22.263,22.17,22.313,22.247,22.192,22.153,22.148,22.236,22.23,22.28,22.258,22.274,22.241,22.433,22.186,22.269,22.208,22.23,22.186,22.148,22.313,22.236,22.192,22.186,22.203,22.148,22.12,22.302,22.136,22.285,22.203,22.225,22.285,22.214,22.318,22.17,22.197,22.252,22.225,22.247,22.136,22.197,22.054,22.103,22.136,22.136,22.136,22.131,22.181,22.219,22.225,22.269,22.291,22.192,22.103,22.175,22.164,22.048,22.087,22.065,22.258,22.197,22.186,22.136,22.092,22.225,22.219,22.159,22.203,22.181,22.181,22.197,22.208,22.23,22.241,22.214,22.12,22.136,22.186,22.103,22.159,22.17,22.043,22.258,22.164,22.17,22.153,22.181,22.114,22.054,22.032,22.12,22.12,22.087,22.114
,22.01,22.07,21.949,21.949,22.07,22.07,22.076,22.081,22.098,22.048,22.103,21.971,22.159,22.175,22.004,22.098,21.955,22.103,22.164,22.048,22.01,22.048,22.136,22.07,22.065,22.065,22.092,22.092,22.136,22.208,22.103,22.203,22.148,22.208,22.258,22.274,22.329,22.225,22.214,22.219,22.186,22.225,22.214,22.241,22.247,22.258,22.28,22.087,22.125,22.247,22.181,22.236,22.186,22.175,22.17,22.136,22.142,22.148,22.136,22.131,22.17,22.159,22.175,22.269,22.103,22.164,22.203,22.214,22.17,22.186,22.153,22.225,22.208,22.192,22.164,22.247,22.192,22.368,22.379,22.39,22.362,22.318,22.406,22.285,22.313,22.186,22.307,22.23,22.269,22.203,22.17,22.219,22.252,22.285,22.131,22.23,22.219,22.131,22.208,22.131,22.114,22.092,22.142,22.12,22.081,22.065,22.054,22.07,22.054,22.065,22.054,22.12,21.993,22.103,22.087,22.037,22.021,21.866,21.971,21.944,21.944,22.015,22.026,22.037,22.048,21.993,22.054,22.004,22.07,22.092,21.993,22.037,22.07,21.971,22.098,22.153,22.159,22.164,22.148,22.153,22.098,22.214,22.181,22.181,22.197,22.197,22.258,22.203,22.335,22.335,22.318,22.318,22.219,22.23,22.318,22.263,22.307,22.203,22.17,22.175,22.192,22.192,22.136,22.17,22.203,22.181,22.181,22.247,22.313,22.274,22.197,22.263,22.269,22.269,22.274,22.164,22.313,22.208,22.318,22.318,22.285,22.214,22.181,22.247,22.28,22.175,22.203,22.181,22.252,22.236,22.192,22.241,22.192,22.208,22.181,22.241,22.258,22.197,22.214,22.197,22.291,22.17,22.219,22.203,22.186,22.23,22.258,22.203,22.197,22.214,22.291,22.153,22.142,22.23,22.274,22.263,22.252,22.214,22.285,22.214,22.291,22.247,22.197,22.285,22.186,22.274,22.203,22.247,22.214,22.186,22.181,22.219,22.23,22.318,22.225,22.142,22.23,22.241,22.291,22.307,22.203,22.274,22.219,22.192,22.12,22.098,22.192,22.175,22.148,22.203,22.159,22.159,22.186,22.241,22.092,22.142,22.07,22.208,22.291,22.203,22.17,22.335,22.225,22.159,22.142,22.247,22.208,22.142,22.12,22.203,22.103,22.109,22.192,22.175,22.114,22.203,22.136,22.225,22.148,22.164,22.065,22.164,22.032,22.131,22.125,22.181,22.136,22.197,22.131,22.148,22.092,22.159,22.214,22.076,22.131,22.054,22.181,22.186,21.993,22.186,22.065,22.103,22.186,22.181,22.092,22.092,22.159,22.148,22.258,21.921,22.098,22.065,22.159,22.103,22.109,22.065,22.219,22.225,22.054,22.026
,21.977,21.999,21.833,21.938,21.966,21.955,21.91,21.982,22.059,21.971,21.916,21.96,22.114,21.999,22.142,21.899,22.07,21.993,22.076,22.004,22.01,22.054,22.103,22.087,22.17,22.048,22.109,22.065,22.07,22.131,22.159,22.197,22.142,22.285,22.258,22.291,22.214,22.192,22.203,22.098,22.131,22.219,22.181,22.136,22.291,22.258,22.159,22.17,22.12,22.214,22.109,22.175,22.12,22.125,22.125,22.092,22.225,22.026,22.103,22.186,22.032,22.12,22.12,22.059,22.225,22.032,22.092,22.203,22.186,22.192,22.197,22.186,22.225,22.236,22.12,22.241,22.258,22.252,22.296,22.384,22.274,22.258,22.291,22.291,22.28,22.324,22.313,22.324,22.307,22.225,22.236,22.17,22.17,22.142,22.142,22.153,22.208,22.181,22.175,22.148,22.103,22.12,22.092,22.054,22.098,22.004,22.114,22.004,22.048,22.076,22.043,22.032,22.032,22.07,22.059,22.032,21.982,22.026,22.07,21.982,21.883,21.988,21.993,21.949,21.982,21.977,21.966,22.01,21.988,22.015,21.977,22.043,22.153,22.026,22.092,22.026,22.081,22.07,22.103,22.192,22.164,22.076,22.17,22.192,22.214,22.098,22.269,22.346,22.164,22.329,22.373,22.263,22.258,22.274,22.274,22.263,22.258,22.164,22.335,22.214,22.17,22.214,22.197,22.087,22.164,22.258,22.164,22.285,22.208,22.252,22.274,22.346,22.247,22.236,22.296,22.219,22.302,22.225,22.219,22.324,22.23,22.252,22.241,22.225,22.28,22.219,22.114,22.125,22.263,22.103,22.186,22.17,22.208,22.125,22.192,22.263,22.23,22.236,22.197,22.192,22.103,22.252,22.197,22.103,22.203,22.103,22.23,22.263,22.181,22.23,22.258,22.175,22.208,22.208,22.236,22.23,22.274,22.186,22.203,22.236,22.241,22.252,22.197,22.296,22.175,22.203,22.125,22.34,22.241,22.208,22.131,22.302,22.302,22.285,22.263,22.274,22.23,22.291,22.395,22.214,22.214,22.17,22.247,22.208,22.197,22.214,22.153,22.197,22.17,22.125,22.148,22.136,22.12,22.175,22.17,22.241,22.186,22.17,22.175,22.258,22.114,22.17,22.054,22.142,22.236,22.175,22.153,22.131,22.026,22.197,22.081,22.059,22.065,22.186,22.114,22.159,22.103,22.037,22.131,22.219,22.065,22.07,22.087,21.999,22.043,22.175,22.087,22.142,22.164,22.114,22.087,22.153,22.164,22.142,22.103,22.159,22.214,22.164,22.214,22.219,22.203,22.192,22.136,22.236,22.103,22.17,22.181,22.07,22.065,22.048,22.07,22.103,22.048,22.175,22.12,22.159,22.153,22.065,22.092,22.103
